country_region_code,country_region,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-18,-2,70,-3,15,-32,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-19,-2,73,-1,8,-35,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-20,-7,57,-14,4,-43,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-21,-9,48,-14,0,-26,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-22,-9,32,-15,13,-15,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-23,3,75,-3,10,-32,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-24,3,72,-3,4,-31,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-25,2,73,0,16,-31,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-26,2,74,-6,4,-32,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-27,-2,61,-11,5,-29,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-28,-4,50,-12,3,-17,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-29,-5,38,-14,6,-15,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-30,7,80,2,9,-30,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-08-31,8,77,-2,9,-27,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-01,9,81,1,20,-26,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-02,9,87,0,7,-27,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-03,3,78,-6,7,-23,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-04,3,63,-10,6,-14,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-05,0,43,-14,11,-13,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-06,12,86,0,9,-24,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-07,9,80,-1,3,-22,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-08,5,77,-2,8,-25,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-09,7,80,-2,1,-26,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-10,3,70,-9,4,-21,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-11,2,58,-10,3,-12,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-12,-2,36,-17,3,-12,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-13,14,85,4,7,-23,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-14,13,81,-2,1,-22,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-15,10,81,2,10,-23,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-16,9,77,-2,3,-25,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-17,4,72,-7,7,-21,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-18,3,59,-7,-2,-13,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-19,1,37,-10,-2,-13,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-20,12,82,3,5,-24,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-21,10,80,-2,0,-22,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-22,7,78,2,6,-20,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-23,9,85,0,0,-22,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-24,3,68,-8,1,-19,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-25,3,62,-8,-2,-12,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-26,3,43,-8,-2,-11,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-27,11,83,3,4,-21,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-28,11,79,-2,0,-21,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-29,10,83,1,5,-21,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-09-30,13,92,-1,4,-21,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-01,14,87,-3,4,-15,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-02,13,78,-1,4,-8,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-03,14,62,-1,5,-11,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-04,21,99,10,11,-19,0
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-05,17,88,2,4,-18,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-06,14,83,1,7,-18,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-07,13,88,0,-2,-19,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-08,11,84,-4,4,-13,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-09,12,73,-2,4,-7,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-10,12,52,1,8,-8,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-11,18,89,8,12,-16,1
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-12,17,85,3,6,-14,1
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-13,17,88,9,9,-14,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-14,14,88,4,2,-14,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-15,12,84,1,10,-10,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-16,13,74,0,9,-4,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-17,13,55,4,6,-7,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-18,25,100,21,19,-17,1
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-19,17,77,7,-2,-52,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-20,17,87,8,18,-37,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-21,14,90,9,6,-13,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-22,11,82,2,4,-6,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-23,12,72,0,1,-2,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-24,10,49,-2,5,-9,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-25,13,82,9,5,-9,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-26,14,81,6,4,-6,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-27,13,81,12,5,-6,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-28,14,89,5,5,-7,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-29,12,85,1,5,-2,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-30,15,76,2,6,1,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-10-31,14,55,6,11,-9,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-01,19,91,11,11,-7,1
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-02,17,88,5,4,-3,1
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-03,13,84,0,-2,-4,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-04,16,95,4,-2,-3,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-05,16,93,2,14,2,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-06,16,82,3,4,-17,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-07,14,63,6,14,-11,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-08,16,92,8,9,-2,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-09,15,88,3,1,0,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-10,16,90,8,7,0,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-11,16,96,4,4,-3,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-12,14,86,3,12,3,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-13,15,83,4,12,4,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-14,15,63,7,20,-11,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-15,21,96,19,14,-14,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-16,22,94,19,12,-12,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-17,22,100,22,18,-13,1
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-18,25,106,18,3,-40,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-19,21,96,12,17,-13,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-20,20,83,11,9,-5,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-21,13,58,3,25,-11,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-22,17,91,9,10,2,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-23,8,71,-10,-4,3,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-24,9,78,-8,-1,3,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-25,14,92,-2,9,2,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-26,11,83,-11,21,6,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-27,15,79,-2,10,9,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-28,14,62,-3,14,-8,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-29,16,89,5,21,4,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-11-30,16,89,2,1,6,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-01,16,89,6,5,4,2
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-02,4,73,-19,-5,1,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-03,17,96,3,11,10,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-04,18,83,4,-1,8,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-05,15,65,4,3,-11,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-06,14,90,6,6,4,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-07,14,81,-3,-2,10,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-08,12,81,-5,3,10,3
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-09,13,90,-1,-2,10,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-10,9,76,-11,8,13,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-11,14,67,-8,-5,15,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-12,10,59,-6,-2,-5,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-13,10,81,-5,1,9,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-14,8,74,-9,-11,12,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-15,7,71,-7,-3,10,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-16,5,77,-12,-8,10,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-17,6,73,-12,-3,13,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-18,7,63,-11,-8,14,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-19,7,55,-7,-6,-6,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-20,9,82,-3,2,9,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-21,10,80,-5,-8,12,4
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-22,0,60,-20,-8,9,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-23,11,87,-8,-1,9,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-24,9,79,-8,6,13,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-25,2,54,-21,0,8,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-26,13,64,1,6,-5,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-27,19,94,12,16,-10,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-28,20,93,10,7,-9,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-29,19,96,16,16,-12,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-30,21,107,16,14,-14,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2021-12-31,21,100,9,16,-13,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-01,-48,1,-60,-27,-50,20
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-02,-46,1,-57,-21,-25,15
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-03,-46,-3,-59,-26,-23,13
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-04,-40,12,-50,-10,-19,12
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-05,-40,12,-50,-8,-20,13
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-06,-41,9,-50,-11,-17,14
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-07,-42,8,-55,-18,-18,14
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-08,-47,-1,-64,-21,-16,15
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-09,-48,-4,-66,-22,-19,15
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-10,-52,-20,-71,-35,-30,16
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-11,-40,6,-55,-14,-49,18
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-12,-39,5,-50,-7,-19,11
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-13,-42,0,-52,-15,-19,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-14,-43,-2,-59,-25,-24,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-15,-48,-9,-67,-29,-24,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-16,-48,-12,-64,-31,-28,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-17,-47,-17,-62,-36,-34,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-18,-43,-5,-58,-22,-26,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-19,-42,-4,-57,-20,-27,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-20,-43,-5,-59,-19,-23,11
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-21,-42,0,-57,-23,-25,11
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-22,-44,-4,-66,-23,-23,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-23,-45,-8,-62,-24,-27,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-24,-43,-14,-60,-29,-30,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-25,-37,2,-50,-12,-34,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-26,-36,2,-48,-14,-35,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-27,-36,2,-48,-15,-33,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-28,-36,6,-46,-19,-35,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-29,-39,9,-55,-18,-32,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-30,-40,3,-55,-20,-31,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-01-31,-41,-1,-57,-27,-29,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-01,-38,12,-54,-14,-23,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-02,-37,12,-53,-16,-23,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-03,-39,6,-56,-21,-21,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-04,-40,9,-58,-28,-23,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-05,-42,6,-64,-28,-19,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-06,-45,-5,-64,-31,-24,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-07,-43,-3,-59,-35,-28,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-08,-38,12,-55,-20,-23,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-09,-36,12,-52,-17,-22,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-10,-36,12,-54,-18,-20,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-11,-37,13,-56,-27,-20,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-12,-40,9,-63,-28,-18,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-13,-38,5,-60,-30,-23,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-14,-37,-1,-57,-36,-25,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-15,-36,13,-56,-23,-21,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-16,-35,15,-55,-21,-21,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-17,-35,14,-54,-22,-18,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-18,-36,18,-56,-26,-19,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-19,-37,17,-59,-25,-16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-20,-35,11,-55,-27,-20,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-21,-43,-9,-70,-40,-28,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-22,-31,23,-49,-18,-18,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-23,-32,20,-50,-19,-19,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-24,-33,20,-51,-22,-16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-25,-35,22,-54,-25,-15,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-26,-39,14,-67,-29,-15,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-27,-36,14,-59,-28,-16,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-02-28,-37,7,-57,-32,-21,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-01,-33,25,-53,-18,-15,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-02,-30,31,-49,-17,-16,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-03,-31,28,-49,-18,-15,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-04,-33,29,-52,-23,-16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-05,-37,22,-61,-24,-12,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-06,-37,14,-59,-27,-17,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-07,-37,5,-60,-33,-22,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-08,-31,28,-52,-15,-16,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-09,-31,26,-51,-16,-16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-10,-31,24,-48,-17,-13,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-11,-33,27,-51,-21,-14,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-12,-36,22,-57,-19,-12,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-13,-34,17,-52,-22,-17,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-14,-32,10,-48,-24,-24,4
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-15,-27,29,-40,-11,-27,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-16,-25,29,-36,-11,-28,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-17,-26,27,-34,-12,-25,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-18,-25,35,-34,-17,-25,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-19,-28,30,-43,-17,-23,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-20,-33,15,-54,-25,-24,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-21,-33,8,-50,-27,-21,3
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-22,-30,28,-50,-13,-15,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-23,-30,28,-48,-13,-16,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-24,-31,22,-48,-18,-14,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-25,-33,21,-52,-21,-14,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-26,-36,19,-57,-24,-12,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-27,-35,12,-56,-28,-15,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-28,-36,4,-55,-32,-20,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-29,-34,20,-51,-21,-14,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-30,-32,23,-51,-16,-13,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-03-31,-32,23,-51,-20,-12,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-01,-30,31,-49,-18,-12,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-02,-32,28,-57,-21,-10,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-03,-30,21,-50,-24,-14,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-04,-30,13,-48,-28,-21,4
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-05,-27,31,-46,-15,-16,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-06,-28,32,-47,-14,-15,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-07,-30,29,-46,-15,-12,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-08,-29,31,-48,-18,-12,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-09,-34,24,-57,-21,-11,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-10,-34,19,-55,-25,-16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-11,-33,14,-54,-27,-21,4
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-12,-30,35,-51,-11,-12,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2021-04-13,-30,37,-53,-14,-14,6
